City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
305,Leninskoye,KZ,4/6/2022 2:37,41.7589,69.3864,68.52,39,99,6.04
306,Verkhnyaya Inta,RU,4/6/2022 2:37,65.9811,60.3094,7.3,96,100,14.5
307,Ilebo,CD,4/6/2022 2:37,-4.3167,20.5833,70.99,99,100,1.86
308,Lovozero,RU,4/6/2022 2:37,68.005,35.0117,21.92,94,100,11.14
309,Bilma,NE,4/6/2022 2:37,18.6853,12.9164,83.95,7,2,7.96
310,Ilhabela,BR,4/6/2022 2:37,-23.7781,-45.3581,73.42,90,88,4.41
311,Ostersund,SE,4/6/2022 2:37,63.1792,14.6357,18.61,86,9,14.97
312,Wamba,NG,4/6/2022 2:37,8.9333,8.6,76.96,68,100,2.71
313,Porto Santo,PT,4/6/2022 2:37,33.072,-16.3415,57.58,54,40,18.41
314,Ballangen,NO,4/6/2022 2:37,68.3428,16.8315,28.62,74,75,6.91
315,Olecko,PL,4/6/2022 2:37,54.0337,22.507,31.8,88,100,10.16
316,Sao Felix Do Xingu,BR,4/6/2022 2:37,-6.6447,-51.995,71.82,95,100,1.1
317,Ornskoldsvik,SE,4/6/2022 2:37,63.2909,18.7153,20.35,79,100,17.27
318,Quixada,BR,4/6/2022 2:37,-4.9714,-39.0153,70.7,86,19,3.15
319,Charyshskoye,RU,4/6/2022 2:38,51.3978,83.5598,48.43,85,60,5.59
320,The Valley,AI,4/6/2022 2:38,18.217,-63.0578,78.66,76,18,19.37
321,Iqaluit,CA,4/6/2022 2:38,63.7506,-68.5145,1.13,77,75,28.77
322,Porto Novo,BJ,4/6/2022 2:38,6.4965,2.6036,84.02,87,100,6.4
323,Marataizes,BR,4/6/2022 2:38,-21.0433,-40.8244,76.5,89,97,7.99
324,Nuuk,GL,4/6/2022 2:38,64.1835,-51.7216,29.01,100,100,3.44
325,Bud,US,4/6/2022 2:38,39.447,-86.1758,55.38,96,99,8.19
326,Naryan-Mar,RU,4/6/2022 2:38,67.6713,53.087,-4.83,100,100,3.42
327,Muleba,TZ,4/6/2022 2:38,-1.8397,31.6544,65.97,88,83,5.75
328,Grosseto,IT,4/6/2022 2:36,42.8333,11.25,48.92,87,0,3.44
329,Witu,KE,4/6/2022 2:38,-2.3889,40.4382,80.76,80,57,3.71
330,Serik,TR,4/6/2022 2:38,36.9169,31.0989,57.74,43,82,5.12
331,Manta,EC,4/6/2022 2:38,-0.95,-80.7333,76.78,83,40,11.5
332,Gravdal,NO,4/6/2022 2:38,68.1214,13.5031,32.31,63,100,13.8
333,Kuryk,KZ,4/6/2022 2:38,43.2,51.65,51.8,72,93,12.8
334,Road Town,VG,4/6/2022 2:38,18.4167,-64.6167,78.84,73,20,14.97
335,Hobyo,SO,4/6/2022 2:38,5.3505,48.5268,80.13,72,13,10.54
336,Barda,AZ,4/6/2022 2:38,40.3744,47.1267,55.9,49,100,1.92
337,Parfenyevo,RU,4/6/2022 2:38,58.484,43.4088,29.84,96,100,12.24
338,Bealanana,MG,4/6/2022 2:38,-14.55,48.7333,61.65,97,87,1.57
339,Varkaus,FI,4/6/2022 2:38,62.3153,27.873,22.3,93,100,12.53
340,Conceicao Do Rio Verde,BR,4/6/2022 2:38,-21.8808,-45.0853,65.37,96,100,2.95
341,Waddan,LY,4/6/2022 2:38,29.1614,16.139,81.73,10,0,6.24
342,Bafq,IR,4/6/2022 2:38,31.6128,55.4107,71.76,14,0,4.61
343,Matay,EG,4/6/2022 2:38,28.419,30.7792,78.28,9,52,3.58
344,Kingseat,GB,4/6/2022 2:38,56.0974,-3.4084,45.48,93,75,11.01
345,Westport,US,4/6/2022 2:38,41.1415,-73.3579,49.46,76,100,4.61
346,Pushkino,RU,4/6/2022 2:38,56.0172,37.8667,34.09,84,100,10.27
347,Ballina,AU,4/6/2022 2:38,-28.8667,153.5667,78.76,65,40,13.8
348,Sechura,PE,4/6/2022 2:38,-5.5569,-80.8222,71.42,76,3,13.76
349,Nkhata Bay,MW,4/6/2022 2:38,-11.6066,34.2907,72.54,84,33,4.29
350,Alvinopolis,BR,4/6/2022 2:38,-20.1067,-43.0489,67.6,93,100,1.5
351,Urozhaynoye,RU,4/6/2022 2:38,44.7883,44.9228,41.86,90,100,4.16
352,Qasigiannguit,GL,4/6/2022 2:38,68.8193,-51.1922,26.85,91,99,5.12
353,Hurghada,EG,4/6/2022 2:38,27.2574,33.8129,81.05,21,75,13.13
354,Moroni,KM,4/6/2022 2:38,-11.7022,43.2551,79.21,81,19,1.34
355,Santa Maria,BR,4/6/2022 2:35,-29.6842,-53.8069,63.7,100,0,4.61
356,Teguise,ES,4/6/2022 2:38,29.0605,-13.564,53.82,67,0,5.75
357,Puerto Cabello,VE,4/6/2022 2:38,10.4731,-68.0125,76.26,90,65,7.38
358,Shakiso,ET,4/6/2022 2:38,5.75,38.9167,56.37,75,14,3.91
359,Abalak,RU,4/6/2022 2:38,58.1286,68.5944,29.93,81,100,14.07
360,Toropets,RU,4/6/2022 2:38,56.4978,31.6353,23.34,92,13,8.55
361,Port-Gentil,GA,4/6/2022 2:38,-0.7193,8.7815,80.02,83,100,8.59
362,Los Llanos De Aridane,ES,4/6/2022 2:38,28.6585,-17.9182,56.95,72,0,14.97
363,Salekhard,RU,4/6/2022 2:39,66.53,66.6019,19.89,77,100,21.09
364,Oranjemund,NA,4/6/2022 2:39,-28.55,16.4333,58.15,88,1,7.56
365,Virarajendrapet,IN,4/6/2022 2:39,12.2,75.8,74.64,74,36,0.51
366,Chimoio,MZ,4/6/2022 2:39,-19.1164,33.4833,67.86,94,75,0.83
367,Caravelas,BR,4/6/2022 2:39,-17.7125,-39.2481,76.23,87,50,4.63
368,Soyo,AO,4/6/2022 2:39,-6.1349,12.3689,76.71,91,100,7.4
369,Guinguineo,SN,4/6/2022 2:39,14.2667,-15.95,68.59,50,0,12.53
370,Bull Savanna,JM,4/6/2022 2:39,17.8868,-77.5902,73.94,87,25,9.35
371,Kamenka,RU,4/6/2022 2:39,51.3223,42.7678,36.72,71,100,14.25
372,Saint-Pierre,RE,4/6/2022 2:39,-21.3393,55.4781,76.68,88,75,6.91
373,Barcelos,PT,4/6/2022 2:39,41.5388,-8.6151,48.69,65,3,2.39
374,Torbat-E Jam,IR,4/6/2022 2:39,35.244,60.6225,65.95,37,68,0.85
375,Prainha,BR,4/6/2022 2:39,-1.8,-53.48,73,97,100,2.73
376,Viterbo,IT,4/6/2022 2:39,42.4167,12.0833,44.24,85,0,2.68
377,Greenville,US,4/6/2022 2:36,35.6127,-77.3663,64.56,97,100,11.5
378,Tutoia,BR,4/6/2022 2:39,-2.7619,-42.2744,76.62,89,100,4.5
379,Rio Gallegos,AR,4/6/2022 2:37,-51.6226,-69.2181,32.05,80,0,9.22
380,Saint-Augustin,CA,4/6/2022 2:39,51.226,-58.6502,30.61,82,100,13.98
381,Senador Jose Porfirio,BR,4/6/2022 2:39,-2.5908,-51.9542,73.49,97,99,3.22
382,Garowe,SO,4/6/2022 2:39,8.4054,48.4845,68.02,92,6,6.91
383,Andenes,NO,4/6/2022 2:39,69.3143,16.1194,33.78,69,75,27.63
384,Ilovlya,RU,4/6/2022 2:39,49.3033,43.9796,38.93,85,100,11.3
385,Zaranj,AF,4/6/2022 2:39,30.9667,61.8833,62.56,9,5,5.86
386,Shupiyan,IN,4/6/2022 2:39,33.7167,74.8333,56.43,43,0,3.31
387,Obo,CF,4/6/2022 2:39,5.3998,26.4869,69.26,82,26,2.91
388,Dalvik,IS,4/6/2022 2:39,65.9702,-18.5286,28.33,89,100,19.53
389,Ecoporanga,BR,4/6/2022 2:39,-18.3733,-40.8306,69.64,94,16,1.43
390,Hualmay,PE,4/6/2022 2:39,-11.0964,-77.6139,68.74,87,34,7.76
391,Mahibadhoo,MV,4/6/2022 2:39,3.7833,72.9667,83.28,65,21,2.71
392,Nalut,LY,4/6/2022 2:39,30.3333,10.85,78.69,14,15,7.92
393,Aegviidu,EE,4/6/2022 2:39,59.2858,25.6142,24.37,95,98,6.02
394,Usinsk,RU,4/6/2022 2:39,65.9939,57.5281,2.61,98,100,9.48
395,Kudahuvadhoo,MV,4/6/2022 2:39,2.6708,72.8944,82.83,67,9,2.13
396,Marovoay,MG,4/6/2022 2:39,-16.1,46.6333,72.86,93,35,1.88
397,Vallenar,CL,4/6/2022 2:39,-28.5708,-70.7581,67.5,38,9,1.12
398,Yanam,IN,4/6/2022 2:39,16.7333,82.2167,87.57,56,56,3.31
399,Taoudenni,ML,4/6/2022 2:39,22.6783,-3.9836,78.4,24,1,13.67
400,Bella Vista,US,4/6/2022 2:39,36.4295,-94.2316,68.92,68,75,5.75
401,Adoni,IN,4/6/2022 2:39,15.6333,77.2833,85.87,36,68,5.01
402,La Tuque,CA,4/6/2022 2:39,47.4334,-72.7824,28.65,69,6,1.14
403,Trinidad,BO,4/6/2022 2:37,-14.8333,-64.9,74.5,90,46,1.1
404,Hammerfest,NO,4/6/2022 2:39,70.6634,23.6821,30.65,80,100,28.77
405,San Andres,CO,4/6/2022 2:39,12.5847,-81.7006,80.62,83,40,9.22
406,Nanortalik,GL,4/6/2022 2:39,60.1432,-45.2371,30.07,80,50,3.78
407,Rognan,NO,4/6/2022 2:39,67.0953,15.3878,23.14,84,100,5.39
408,Lago Da Pedra,BR,4/6/2022 2:39,-4.3333,-45.1667,72.95,97,100,3.06
409,Takoradi,GH,4/6/2022 2:39,4.8845,-1.7554,80.85,84,53,6.71
410,Kashi,CN,4/6/2022 2:39,39.4547,75.9797,63.61,19,0,8.95
411,Keti Bandar,PK,4/6/2022 2:40,24.1447,67.4497,81.81,64,100,15.3
412,Hofn,IS,4/6/2022 2:40,64.2539,-15.2082,30.99,59,24,23.04
413,Itaituba,BR,4/6/2022 2:37,-4.2761,-55.9836,71.51,99,97,1.74
414,Wexford,IE,4/6/2022 2:40,52.3342,-6.4575,49.12,80,100,19.33
415,Aberystwyth,GB,4/6/2022 2:39,52.4155,-4.0829,46.71,91,97,22.15
416,Kabare,CD,4/6/2022 2:40,-2.4683,28.8242,62.51,90,100,1.03
417,Derzhavinsk,KZ,4/6/2022 2:40,51.1,66.3167,33.03,79,75,7.76
418,Point Pedro,LK,4/6/2022 2:40,9.8167,80.2333,82.11,75,73,3.18
419,Yorosso,ML,4/6/2022 2:40,12.3536,-4.7761,87.8,37,87,6.55
420,Aljezur,PT,4/6/2022 2:40,37.3191,-8.8033,45.55,90,88,7.34
421,Polyarnyy,RU,4/6/2022 2:40,69.1989,33.4478,25.84,82,100,21.92
422,Constitucion,CL,4/6/2022 2:40,-35.3333,-72.4167,55.63,83,11,9.93
423,Chokwe,MZ,4/6/2022 2:40,-24.5333,32.9833,73.11,84,0,4.97
424,Cizre,TR,4/6/2022 2:40,37.3272,42.1903,60.24,45,94,3.98
425,Dvinskoy,RU,4/6/2022 2:40,62.1535,45.1175,25.14,93,100,9.06
426,Buraydah,SA,4/6/2022 2:40,26.326,43.975,73.85,13,5,8.61
427,Gusev,RU,4/6/2022 2:40,54.5922,22.1997,31.96,85,99,12.46
428,Serro,BR,4/6/2022 2:40,-18.6047,-43.3794,63.86,90,5,0.98
429,Birao,CF,4/6/2022 2:40,10.2849,22.7882,78.62,38,9,3.38
430,Beira,MZ,4/6/2022 2:39,-19.8436,34.8389,75.27,94,68,4.92
431,Sibenik,HR,4/6/2022 2:40,43.7272,15.9058,44.26,92,0,3.83
432,Zhezkazgan,KZ,4/6/2022 2:37,47.8043,67.7144,42.78,70,20,8.95
433,Rajur,IN,4/6/2022 2:40,20.1167,78.9167,93.16,27,56,7.16
434,Mecca,SA,4/6/2022 2:39,21.4267,39.8261,77.59,32,0,1.83
435,Katete,UG,4/6/2022 2:40,-0.7818,29.7544,60.64,87,64,3.31
436,Bonavista,CA,4/6/2022 2:40,48.6499,-53.1147,31.82,96,100,29.21
437,Puerto Suarez,BO,4/6/2022 2:40,-18.95,-57.8,78.64,53,33,3.38
438,Biltine,TD,4/6/2022 2:40,14.5333,20.9167,86.58,12,0,15.1
439,Manbij,SY,4/6/2022 2:40,36.5281,37.9549,58.05,43,99,6.26
440,Saryozek,KZ,4/6/2022 2:40,44.3583,77.9753,66.78,29,0,7.14
441,Sarkand,KZ,4/6/2022 2:40,45.41,79.9186,68.88,23,0,5.91
442,Tucuman,AR,4/6/2022 2:40,-26.8241,-65.2226,66.2,94,75,4.61
443,Salalah,OM,4/6/2022 2:40,17.0151,54.0924,77.09,78,0,3.44
444,Zharkent,KZ,4/6/2022 2:40,44.1628,80,67.59,24,0,6.55
445,Burgersdorp,ZA,4/6/2022 2:40,-30.9977,26.3286,47.98,57,0,4.92
446,Vrakhation,GR,4/6/2022 2:40,37.959,22.8057,50.9,73,19,0.63
447,Changji,CN,4/6/2022 2:40,44.0167,87.3167,66.99,19,0,6.71
448,Murgab,TM,4/6/2022 2:40,37.4966,61.9714,60.67,48,100,34.52
449,Ginda,IN,4/6/2022 2:40,30.6945,78.4932,74.01,10,0,1.86
450,Skjervoy,NO,4/6/2022 2:40,70.0311,20.9714,30.2,69,100,20.94
451,Tumaco,CO,4/6/2022 2:40,1.7986,-78.8156,76.75,92,100,3.58
452,Bardiyah,LY,4/6/2022 2:40,31.7561,25.0865,66.38,60,98,13.62
453,Lardos,GR,4/6/2022 2:40,36.0942,28.0157,62.94,88,1,6.55
454,Aksu,CN,4/6/2022 2:39,41.1231,80.2644,64.92,18,0,3.27
455,Manjacaze,MZ,4/6/2022 2:41,-24.7117,33.8828,70.48,98,9,4.94
456,Bulungu,CD,4/6/2022 2:41,-4.55,18.6,69.3,95,100,0.81
457,Salym,RU,4/6/2022 2:41,60.0625,71.4789,29.97,87,100,14
458,Correia Pinto,BR,4/6/2022 2:41,-27.5847,-50.3611,63.12,96,92,4.38
459,Mahanoro,MG,4/6/2022 2:41,-19.9,48.8,73.33,92,13,2.13
460,Spokoynaya,RU,4/6/2022 2:41,44.2468,41.4015,38.01,97,100,5.17
461,Lepe,ES,4/6/2022 2:41,37.2548,-7.2043,50.11,83,100,10.02
462,Houma,US,4/6/2022 2:41,29.5958,-90.7195,76.01,92,100,8.01
463,Sinnamary,GF,4/6/2022 2:41,5.3833,-52.95,76.96,88,89,10.29
464,Marienburg,PL,4/6/2022 2:41,54.0359,19.0266,37.89,87,100,8.14
465,Komatipoort,ZA,4/6/2022 2:42,-25.4332,31.9548,67.05,94,0,3.29
466,Asind,IN,4/6/2022 2:42,25.7333,74.3333,90.14,14,100,8.21
467,Ekibastuz,KZ,4/6/2022 2:42,51.6667,75.3667,43.25,72,81,11.79
468,Grand-Lahou,CI,4/6/2022 2:42,5.1367,-5.0242,79.86,91,96,7.56
469,Kasamwa,TZ,4/6/2022 2:42,-2.85,32.4333,62.47,89,94,2.95
470,Constantine,DZ,4/6/2022 2:38,36.365,6.6147,54.81,87,75,6.91
471,Ushtobe,KZ,4/6/2022 2:42,45.2514,77.9838,69.08,28,8,3.62
472,Glarus,CH,4/6/2022 2:42,47.0406,9.068,46.67,88,93,4.16
473,Sakakah,SA,4/6/2022 2:42,29.9697,40.2064,67.57,19,85,2.89
474,Staryy Nadym,RU,4/6/2022 2:42,65.6118,72.6842,27.68,97,99,8.61
475,Honningsvag,NO,4/6/2022 2:42,70.9821,25.9704,31.75,74,100,27.63
476,Tamale,GH,4/6/2022 2:42,9.4008,-0.8393,86.72,54,100,10.16
477,Polunochnoye,RU,4/6/2022 2:42,60.8697,60.4153,21.69,75,9,9.78
478,Lupiro,TZ,4/6/2022 2:42,-8.3833,36.6667,72,98,69,2.51
479,Sangueya,GN,4/6/2022 2:42,10.7,-14.3667,71.62,87,8,3
480,Abu Zabad,SD,4/6/2022 2:42,12.35,29.25,82.53,18,0,8.93
481,Orichi,RU,4/6/2022 2:42,58.4036,49.0572,26.71,88,98,9.37
482,Qaqortoq,GL,4/6/2022 2:42,60.7167,-46.0333,28.96,95,53,3.18
483,Fano,IT,4/6/2022 2:42,43.8204,13.0121,51.51,68,0,2.98
484,Kotma,IN,4/6/2022 2:42,23.2,81.9667,88.2,6,11,4.38
485,Bani Walid,LY,4/6/2022 2:42,31.7566,13.9942,67.17,60,78,6.89
486,Riyadh,SA,4/6/2022 2:37,24.6877,46.7219,69.94,12,0,5.82
487,Maiduguri,NG,4/6/2022 2:39,11.8464,13.1603,80.73,9,63,3.98
488,Leshukonskoye,RU,4/6/2022 2:42,64.8989,45.7622,22.77,84,99,10.25
489,Gamba,GA,4/6/2022 2:42,-2.65,10,76.91,94,100,4.34
490,Oume,JP,4/6/2022 2:42,35.7839,139.2431,66.97,53,20,0
491,Hopelchen,MX,4/6/2022 2:42,19.7667,-89.85,85.05,56,5,6.15
492,Marzuq,YE,4/6/2022 2:42,14.4,46.4667,65.7,24,0,4.03
493,Olhao,PT,4/6/2022 2:42,37.0286,-7.8411,52.09,87,20,0
494,Kasongo-Lunda,CD,4/6/2022 2:42,-6.4667,16.8167,70,96,100,0.49
495,Barra,BR,4/6/2022 2:42,-11.0894,-43.1417,79.83,53,87,6.29
496,Lieksa,FI,4/6/2022 2:42,63.3167,30.0167,23.04,84,100,15.19
497,Darnah,LY,4/6/2022 2:42,32.767,22.6367,64.9,64,25,13.85
498,Oudtshoorn,ZA,4/6/2022 2:42,-33.5907,22.2014,55.99,79,12,2.53
499,Kangaatsiaq,GL,4/6/2022 2:42,68.3065,-53.4641,22.46,96,100,7.63
500,Naeni,RO,4/6/2022 2:42,45.1,26.4833,41.07,63,12,3.53
501,Ocean City,US,4/6/2022 2:40,39.2776,-74.5746,53.62,93,100,3
502,Paime,CO,4/6/2022 2:43,5.3708,-74.1528,66.6,95,45,4.05
503,Napanee,CA,4/6/2022 2:43,44.2501,-76.9494,49.86,68,100,9.93
504,Aketi,CD,4/6/2022 2:43,2.7388,23.7833,69.64,98,100,1.32
505,Brive-La-Gaillarde,FR,4/6/2022 2:43,45.25,1.5,47.28,92,100,0.92
506,Andros Town,BS,4/6/2022 2:43,24.7,-77.7667,78.76,82,2,12.91
507,Alta Floresta,BR,4/6/2022 2:43,-9.8756,-56.0861,71.37,95,92,1.99
508,Kilindoni,TZ,4/6/2022 2:43,-7.9139,39.6668,82.18,73,10,5.14
509,Potomac,US,4/6/2022 2:43,39.0182,-77.2086,53.58,94,100,6.91
510,Mugango,TZ,4/6/2022 2:43,-1.6833,33.7,66.15,79,99,6.08
511,Sal Rei,CV,4/6/2022 2:43,16.1833,-22.9167,69.73,74,15,18.52
512,Sao Miguel Do Araguaia,BR,4/6/2022 2:43,-13.275,-50.1628,75.33,68,22,2.55
513,Eenhana,NA,4/6/2022 2:43,-17.4667,16.3333,65.46,58,3,4.05
514,Roanne,FR,4/6/2022 2:43,46,4,46.94,95,100,1.23
515,Barinas,VE,4/6/2022 2:43,8.6226,-70.2075,78.84,89,42,2.3
516,Trelew,AR,4/6/2022 2:43,-43.249,-65.3051,68.97,39,100,20.11
517,Manacapuru,BR,4/6/2022 2:43,-3.2997,-60.6206,76.14,92,100,4.47
518,Aguimes,ES,4/6/2022 2:43,27.9054,-15.4461,57.83,61,75,10.36
519,Berlevag,NO,4/6/2022 2:43,70.8578,29.0864,30,86,100,27.83
520,Molokovo,RU,4/6/2022 2:43,58.1661,36.7628,26.1,84,100,12.17
521,Miguelopolis,BR,4/6/2022 2:43,-20.1794,-48.0319,80.42,85,72,3.96
522,Potsdam,DE,4/6/2022 2:39,52.3989,13.0657,50.09,94,100,1.99
523,Hamina,FI,4/6/2022 2:43,60.5697,27.1979,22.28,72,98,13.18
524,Mobaye,CF,4/6/2022 2:43,4.319,21.1786,71.15,97,100,4.43
525,Mali,GN,4/6/2022 2:43,12.079,-12.2982,67.91,26,29,3.18
526,Hollins,US,4/6/2022 2:43,37.3413,-79.9431,59.2,94,100,14.97
527,Onega,RU,4/6/2022 2:43,63.9061,38.1404,31.21,94,100,14.47
528,Tsumeb,NA,4/6/2022 2:43,-19.2333,17.7167,65.32,49,0,6.17
529,Thurso,GB,4/6/2022 2:43,58.5927,-3.5259,39.45,99,100,16.78
530,Atar,MR,4/6/2022 2:43,20.5169,-13.0499,70.03,37,3,11.01
531,Callaway,US,4/6/2022 2:43,30.153,-85.5699,66.13,88,0,8.05
532,San Carlos,VE,4/6/2022 2:43,9.6612,-68.5827,78.98,71,4,3.18
533,Kralendijk,BQ,4/6/2022 2:38,12.15,-68.2667,78.78,78,75,13.8
534,Barysh,RU,4/6/2022 2:43,53.6553,47.1123,34.66,79,100,13.42
535,Chitungwiza,ZW,4/6/2022 2:43,-18.0127,31.0756,62.46,90,33,4.45
536,Grenaa,DK,4/6/2022 2:39,56.4158,10.8783,35.82,89,100,8.95
537,Pangoa,PE,4/6/2022 2:43,-12.1167,-73,68.56,96,12,2.46
538,Jaguarari,BR,4/6/2022 2:43,-10.2639,-40.1958,68.47,85,13,6.85
539,Mineiros,BR,4/6/2022 2:43,-17.5694,-52.5511,67.86,66,0,2.46
540,Masunga,BW,4/6/2022 2:43,-20.6246,27.4488,65.79,69,0,4.97
541,Nicoya,CR,4/6/2022 2:40,10.1483,-85.452,80.64,77,95,2.42
542,Gambela,ET,4/6/2022 2:43,8.25,34.5833,78.13,56,42,5.35
543,Chimbote,PE,4/6/2022 2:43,-9.0853,-78.5783,68.27,85,65,7.78
544,Narovchat,RU,4/6/2022 2:43,53.8765,43.6946,33.8,95,100,16.75
545,Korem,ET,4/6/2022 2:43,12.5058,39.5228,54.32,44,0,2.01
546,Sorland,NO,4/6/2022 2:43,67.667,12.6934,33.31,63,100,16.22
547,Lebyazhye,RU,4/6/2022 2:44,55.2689,66.4947,32.99,72,9,15.35
548,Rehoboth,NA,4/6/2022 2:44,-23.3167,17.0833,56.3,35,1,3.36
549,Caiaponia,BR,4/6/2022 2:44,-16.9567,-51.8103,68.05,65,0,3.36
550,Brae,GB,4/6/2022 2:44,60.3964,-1.353,37.2,80,100,11.32
551,Nortelandia,BR,4/6/2022 2:44,-14.4547,-56.8028,72.14,89,11,1.14
552,Monchengladbach,DE,4/6/2022 2:44,51.2,6.4333,50.09,85,100,10.36
553,Areado,BR,4/6/2022 2:44,-21.3586,-46.1456,66.47,94,52,1.21
554,Jacobina,BR,4/6/2022 2:44,-11.1806,-40.5183,67.69,95,27,3.06
555,Brantford,CA,4/6/2022 2:39,43.1334,-80.2664,46.42,69,100,4
556,Maputo,MZ,4/6/2022 2:44,-25.9653,32.5892,75.22,92,75,4.61
557,Trairi,BR,4/6/2022 2:44,-3.2778,-39.2689,74.48,91,18,5.95
558,Grojec,PL,4/6/2022 2:44,51.8625,20.8676,44.2,94,100,10.94
559,Daryapur,IN,4/6/2022 2:44,20.9333,77.3333,92.3,11,33,3.27
560,Puerto El Triunfo,SV,4/6/2022 2:44,13.2833,-88.55,85.12,78,2,5.91
561,San Ramon,US,4/6/2022 2:43,37.7799,-121.978,67.95,55,0,12.66
562,Aanekoski,FI,4/6/2022 2:44,62.6946,25.818,21.27,92,100,11.99
563,Plessisville,CA,4/6/2022 2:44,46.2186,-71.762,29.08,87,5,3.29
564,Mindif,CM,4/6/2022 2:44,10.3976,14.4363,89.11,28,26,6.06
565,Rudnichnyy,RU,4/6/2022 2:44,59.617,52.4703,22.24,97,67,6.44
566,Raga,SS,4/6/2022 2:44,8.4596,25.678,79.12,47,47,4.88
567,Mitsamiouli,KM,4/6/2022 2:44,-11.3847,43.2844,81.03,75,4,5.73
568,Gelemso,ET,4/6/2022 2:44,8.8167,40.5167,60.87,55,2,5.37
